id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,extraction_type_class,management_group,payment_type,quality_group,quantity,source,source_class,waterpoint_type
18032,0.0,43,1466,0.0,252,36.30776208,-5.66890332,8,2,43,2059,0.0,1,6,0,2000.0,10,5,4,5,4,1,3,0,2
25577,0.0,289,364,1165.0,334,37.668719,-3.09620357,5,6,95,764,1.0,1,0,1,1980.0,1,0,0,1,2,2,8,0,2
2130,0.0,209,886,0.0,309,34.06426293,-3.07449396,4,17,58,388,0.0,1,8,0,2000.0,5,1,4,4,2,2,7,0,4
69339,3600.0,64,1429,2016.0,1655,34.47235614,-9.16737154,6,3,91,2043,35.0,1,6,1,2000.0,1,0,4,0,2,1,8,0,1
43589,0.0,48,364,0.0,443,36.78730645,-6.21900414,8,2,43,1743,0.0,1,6,0,2000.0,1,0,4,5,2,0,8,0,2
59213,0.0,174,277,0.0,309,33.48241784,-3.54919998,0,17,104,1446,0.0,2,8,0,2000.0,5,1,4,6,4,1,7,0,4
6387,0.0,61,997,0.0,1076,33.23896133,-8.82142407,2,10,60,1348,0.0,1,6,1,2000.0,1,0,4,3,2,2,6,1,1
36895,0.0,108,414,0.0,469,31.74101801,-3.03125013,4,4,12,130,0.0,1,6,1,2000.0,11,1,4,1,2,2,7,0,4
50461,0.0,105,202,0.0,309,33.89948617,-9.56643485,1,10,46,1478,0.0,1,6,1,2000.0,5,1,4,2,2,1,1,0,4
32039,0.0,43,787,0.0,309,38.919748299999995,-4.7833854,5,20,68,1057,60.0,1,6,1,2006.0,6,3,4,2,2,1,0,1,1
21902,0.0,179,1466,0.0,1045,33.91581946,-4.24525241,0,19,19,1150,0.0,1,10,1,2000.0,1,0,4,5,2,1,0,1,2
4057,0.0,258,899,1028.0,309,29.90326023,-4.85229487,3,5,31,1098,222.0,0,8,1,1984.0,1,0,4,6,2,1,6,1,2
24599,0.0,188,1100,0.0,309,32.30112934,-3.63929858,3,17,9,40,0.0,1,8,1,2000.0,5,1,4,6,2,1,7,0,4
18815,10.0,309,785,1364.0,909,35.67662684,-3.49346121,0,0,27,229,500.0,1,6,1,1994.0,1,0,4,5,2,3,6,1,1
43906,2000.0,104,897,1591.0,309,31.110339399999997,-7.36592949,2,15,92,1369,1.0,2,6,0,1984.0,7,1,4,0,5,4,3,0,4
64432,0.0,264,1013,370.0,418,38.4160176,-11.02238684,7,12,87,182,30.0,1,6,1,2008.0,6,3,4,2,3,0,7,0,6
10619,0.0,298,577,881.0,690,37.60706898,-3.37697851,5,6,95,1034,10.0,1,0,1,2003.0,1,0,0,1,2,2,8,0,1
65860,0.0,65,364,0.0,212,33.65620627,-8.99907491,1,10,60,1932,0.0,1,6,0,2000.0,1,0,4,3,2,1,6,1,1
33374,0.0,128,590,0.0,628,32.90780018,-8.81721746,2,10,62,407,0.0,0,6,0,2000.0,5,1,4,3,2,3,7,0,4
11503,0.0,259,899,1027.0,309,29.92251159,-4.87837423,3,5,31,1098,500.0,0,8,1,1985.0,1,0,4,6,2,2,6,1,1
368,500.0,64,17,1783.0,309,34.51685906,-9.15801576,6,3,91,378,45.0,1,7,1,2009.0,1,0,4,1,2,1,6,1,1
62004,0.0,274,1467,687.0,1584,37.4681828,-3.5954116000000003,5,6,84,831,810.0,1,6,0,1994.0,4,2,4,2,2,2,3,0,1
41549,0.0,104,209,0.0,213,33.811484,-9.55794289,1,10,46,113,0.0,1,6,1,2000.0,1,0,4,2,2,0,8,0,1
50584,0.0,272,886,0.0,309,33.57014207,-3.23866071,4,17,58,6,0.0,1,8,0,2000.0,5,1,4,2,2,1,7,0,4
27923,0.0,250,234,1576.0,1505,34.83387887,-4.82297163,0,18,109,1987,78.0,1,8,1,2004.0,5,1,4,2,3,1,7,0,4
46663,0.0,248,774,848.0,535,35.06749567,-5.85945204,0,18,56,171,450.0,1,6,0,1974.0,4,2,4,2,2,1,3,0,2
56886,0.0,173,1100,0.0,309,31.90040901,-3.47103204,3,17,9,2005,0.0,1,2,0,2000.0,5,1,2,6,2,1,7,0,4
164,0.0,316,1467,1545.0,235,36.83729312,-3.31651697,5,0,65,1899,260.0,1,6,1,1989.0,1,0,4,6,2,2,8,0,1
61152,0.0,300,0,35.0,1,39.15360039,-6.98266952,8,1,20,1356,1.0,2,7,0,2010.0,10,5,4,6,2,1,3,0,1
31558,0.0,110,364,0.0,309,30.90123854,-1.57348763,4,4,26,1638,0.0,1,11,1,2000.0,1,0,4,2,2,1,8,0,5
22806,0.0,61,364,0.0,446,33.15998596,-8.41964837,2,10,13,1002,0.0,1,6,1,2000.0,4,2,4,5,2,1,3,0,1
51334,100.0,252,640,672.0,712,39.26620911,-10.9393537,7,12,88,878,500.0,1,6,0,2009.0,1,0,4,5,2,2,8,0,2
74167,0.0,38,821,311.0,662,37.69007396,-6.22725283,8,11,83,1370,1.0,1,6,1,2010.0,7,1,4,2,4,2,7,0,4
38893,10.0,264,899,1834.0,1002,31.63046052,-7.98397381,3,15,113,1727,2200.0,0,1,1,1982.0,1,0,1,5,2,0,6,1,1
66199,0.0,272,640,325.0,712,38.96295179,-10.52507061,7,12,57,1482,60.0,1,6,1,2012.0,1,0,4,2,2,3,8,0,1
6299,0.0,204,1466,1253.0,577,33.99300067,-2.03003369,4,9,10,1156,200.0,1,7,1,2012.0,1,0,4,6,5,4,3,0,2
55137,2000.0,33,209,1443.0,268,36.11342946,-7.49447736,6,3,34,375,930.0,1,6,1,1980.0,1,0,4,0,2,1,6,1,1
34413,0.0,41,364,0.0,442,35.48356368,-6.08616827,0,2,4,634,0.0,1,6,1,2000.0,10,5,4,5,2,1,3,0,1
73766,25.0,292,474,993.0,527,37.68248453,-3.97088326,5,6,100,1620,120.0,1,10,2,2007.0,10,5,4,5,4,2,3,0,1
46998,30.0,248,364,83.0,332,39.37621577,-10.29435514,7,7,47,1360,1.0,0,7,0,2010.0,1,0,4,5,2,2,6,1,2
13738,0.0,80,272,0.0,309,32.90153854,-9.20334421,2,10,62,404,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
43499,1200.0,273,781,861.0,309,35.70940678,-10.79788462,7,16,110,1101,350.0,1,6,1,2000.0,1,0,4,0,2,0,6,1,1
53748,0.0,95,590,0.0,628,33.01190731,-9.26229144,1,10,62,1713,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
29937,0.0,245,1467,1072.0,1216,34.37043635,-4.09226879,0,18,23,1944,235.0,1,6,1,2011.0,0,1,4,2,2,1,3,0,4
39345,0.0,115,209,0.0,213,33.89996738,-9.43420067,1,10,46,389,0.0,1,6,1,2000.0,1,0,4,1,2,0,8,0,1
30648,0.0,252,319,540.0,377,37.83606705,-9.5397358,7,7,49,16,250.0,1,6,1,1983.0,6,3,4,6,2,0,7,0,6
54756,0.0,105,381,0.0,460,33.05127132,-2.38506833,4,13,22,1752,0.0,1,6,1,2000.0,11,1,4,1,2,2,7,0,4
65237,0.0,93,872,0.0,309,31.29565765,-2.58845415,4,4,6,27,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
32750,200.0,59,364,1341.0,309,38.36009481,-4.866206299999999,5,20,52,2036,1.0,1,6,1,2003.0,1,0,4,1,2,1,8,0,1
47391,0.0,307,688,1633.0,845,37.07342799,-2.99819067,0,6,105,1873,1.0,1,9,1,2011.0,1,0,4,1,2,1,8,0,1
34810,500.0,164,1358,1516.0,309,34.57982746,-8.98763888,6,3,91,2010,106.0,1,7,1,1978.0,1,0,4,1,2,1,6,1,1
32649,100.0,51,328,503.0,944,37.75673322,-6.92410651,8,11,71,697,164.0,1,6,1,2004.0,1,0,4,1,2,2,6,1,1
42392,0.0,182,1108,0.0,1515,34.17997816,-3.02972065,4,17,64,741,0.0,1,8,1,2000.0,5,1,4,2,4,2,7,0,4
61473,2000.0,166,1170,1580.0,1274,34.7742578,-8.89789925,6,3,91,992,40.0,1,6,1,2011.0,1,0,4,0,2,1,8,0,1
13972,0.0,101,364,1148.0,1411,31.1703983,-6.37522097,2,15,75,1641,100.0,0,10,1,1972.0,1,0,0,2,5,1,8,0,1
49038,1000.0,23,531,1739.0,660,35.44422404,-8.09810867,6,3,24,305,140.0,1,6,1,2004.0,1,0,4,0,2,1,8,0,1
69835,0.0,105,1027,0.0,309,30.96188718,-1.73018925,4,4,26,607,0.0,1,11,1,2000.0,1,0,1,2,2,3,5,1,6
62631,0.0,257,1467,0.0,248,33.00033408,-4.26366158,3,19,93,535,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
71381,1000.0,45,786,0.0,309,38.80501181,-4.86872733,5,20,68,1057,1.0,1,6,1,1971.0,1,0,4,1,2,2,8,0,1
46552,0.0,42,669,-29.0,756,38.97636269,-5.42448849,5,20,94,1747,100.0,0,3,0,2000.0,6,3,0,2,2,2,7,0,6
65626,0.0,109,184,0.0,309,31.48783306,-2.73112178,3,4,6,1796,0.0,1,6,1,2000.0,6,3,4,2,2,1,3,0,1
29027,0.0,263,364,989.0,309,30.3941034,-5.10545856,3,5,31,2019,600.0,0,6,1,1997.0,1,0,4,6,2,2,6,1,2
1802,500.0,251,474,1022.0,309,29.72888974,-4.74888825,3,5,31,31,160.0,1,6,1,2007.0,1,0,4,1,2,1,6,1,2
13281,0.0,26,238,417.0,309,37.84131481,-6.95588302,8,11,71,1261,300.0,1,6,1,1994.0,11,1,4,2,4,1,7,0,4
66655,1000.0,25,209,1699.0,309,35.28482118,-8.19589189,6,3,79,402,0.0,1,6,1,2000.0,11,1,4,0,2,3,7,0,4
62662,0.0,108,590,0.0,628,32.77991416,-8.98118848,2,10,62,1349,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
49473,0.0,192,1467,0.0,1587,32.28385064,-3.38787962,3,17,9,2004,0.0,1,8,1,2000.0,5,1,4,6,2,2,7,0,4
47534,0.0,192,1487,1627.0,1598,34.52233161,-1.28382019,4,9,117,1754,500.0,1,11,0,2008.0,6,3,4,6,2,1,8,0,5
43748,2500.0,242,1491,1612.0,1651,34.95347321,-4.61715112,0,18,108,340,400.0,1,6,2,1990.0,5,1,4,3,2,2,7,0,4
3475,30.0,302,364,936.0,309,36.83862466,-3.55843426,5,0,0,133,300.0,1,6,1,1970.0,1,0,4,5,2,1,8,0,1
8611,0.0,107,1039,0.0,1109,31.72260922,-1.66309037,4,4,81,451,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,5
3495,6000.0,24,1331,1921.0,1363,34.72497448,-9.6500247,1,3,91,1104,50.0,1,6,1,2007.0,1,0,4,0,2,1,8,0,1
70540,0.0,100,209,0.0,213,33.93001665,-9.66608929,1,10,46,1598,0.0,1,6,1,2000.0,1,0,4,2,2,0,8,0,1
43861,50.0,310,0,29.0,1,39.17615989,-6.93371857,8,1,20,1356,200.0,2,3,0,2010.0,10,5,0,5,2,1,3,0,1
24768,0.0,261,1108,0.0,309,0.0,-2e-08,4,17,5,1631,0.0,1,8,0,2000.0,5,1,4,2,2,1,7,0,4
3755,500.0,290,628,1944.0,309,35.37014796,-4.2280774,0,8,2,1963,150.0,1,6,1,2002.0,1,0,4,3,2,1,8,0,1
11395,500.0,294,364,949.0,214,37.55485648,-3.77377365,5,6,84,841,40.0,1,9,1,1972.0,1,0,4,1,2,2,8,0,6
13754,0.0,249,364,12.0,309,39.4729406,-9.51511288,7,7,37,716,890.0,1,11,1,2012.0,2,1,4,2,2,1,7,0,4
36686,0.0,183,1108,0.0,309,32.17991506,-3.9316282999999994,3,17,25,83,0.0,2,11,1,2000.0,5,1,4,6,2,1,7,0,4
40943,30.0,302,364,936.0,309,36.83917387,-3.56209228,5,0,0,133,300.0,1,6,1,1970.0,1,0,4,5,2,1,8,0,1
59086,0.0,100,1467,0.0,99,31.14245334,-1.84189515,4,4,26,1663,0.0,1,11,1,2000.0,1,0,1,2,2,1,5,1,1
57634,0.0,181,1108,0.0,1515,34.22396181,-3.23830261,0,17,64,1458,0.0,1,8,1,2000.0,5,1,4,2,2,1,7,0,4
28964,200.0,61,1377,0.0,1445,38.49981552,-5.09324687,5,20,44,811,592.0,1,6,1,1968.0,11,1,4,1,4,2,7,0,4
71630,500.0,25,1491,1634.0,1651,34.4596741,-9.79265783,1,3,51,1111,60.0,1,6,0,1995.0,1,0,4,0,2,1,8,0,1
34627,0.0,125,364,0.0,332,32.7759302,-8.86928214,2,10,62,423,0.0,0,6,1,2000.0,10,5,4,2,2,1,8,0,1
24603,20.0,77,236,0.0,292,37.37270036,-6.37621252,8,11,36,969,1400.0,1,6,1,1984.0,10,5,4,5,2,2,3,0,1
72712,0.0,328,397,1285.0,492,36.89632039999999,-3.33680484,5,0,65,990,86.0,1,6,1,2006.0,10,5,4,6,2,2,6,1,1
26461,20.0,307,364,997.0,309,36.81857512,-3.48456201,5,0,0,1571,100.0,1,6,1,2010.0,1,0,4,5,2,2,8,0,1
71836,0.0,296,414,1581.0,469,34.67680393,-1.82120271,4,9,102,1394,200.0,2,1,1,1998.0,5,1,0,2,4,2,7,0,4
9235,0.0,113,1174,0.0,1217,31.5385397,-1.7842966,4,4,81,1640,0.0,1,6,1,2000.0,10,5,4,2,2,1,8,0,1
53355,0.0,126,995,0.0,1492,32.14779593,-2.44443933,4,13,101,98,0.0,0,3,0,2000.0,5,1,0,2,2,2,7,0,4
39698,0.0,126,510,0.0,592,32.14638115,-2.44452479,4,13,101,98,0.0,1,6,0,2000.0,11,1,4,2,2,1,3,0,4
48364,0.0,185,17,0.0,309,33.59688752,-3.7179751,0,17,40,1919,0.0,1,6,1,2000.0,1,0,4,5,2,1,8,0,2
37585,0.0,128,414,0.0,469,33.22150833,-2.85550868,4,13,67,1468,0.0,1,6,1,2000.0,6,3,4,3,2,2,7,0,6
54198,0.0,105,364,0.0,446,0.0,-2e-08,4,13,15,499,0.0,1,6,1,2000.0,1,0,4,5,2,2,8,0,1
48305,0.0,288,364,1223.0,309,37.40607999,-3.30686087,5,6,73,1726,1.0,0,6,1,1975.0,1,0,4,6,2,2,8,0,6
53518,250.0,250,364,1255.0,309,30.29392803,-4.57232332,3,5,28,1790,970.0,1,10,1,1993.0,1,0,4,1,2,1,6,1,1
70084,10.0,307,344,1658.0,338,35.81787425,-3.26038706,0,0,27,1149,200.0,1,6,1,2009.0,1,0,4,5,2,3,6,1,1
36084,0.0,108,1467,0.0,1464,31.69723326,-1.37499199,4,4,7,61,0.0,1,6,1,2000.0,11,1,4,2,4,1,7,0,4
4297,0.0,287,574,1767.0,684,37.57598941,-3.06319022,5,6,95,1957,1.0,1,0,1,2009.0,1,0,0,1,2,2,8,0,1
42959,20.0,246,1320,270.0,1351,39.32440422,-9.94576837,7,7,47,1208,1.0,0,7,0,2011.0,1,0,4,5,2,1,6,1,2
69378,0.0,253,1160,25.0,1268,39.57401598,-10.02735701,7,7,47,1575,200.0,1,11,1,1999.0,6,3,4,6,2,4,8,0,5
13701,0.0,120,1087,760.0,309,30.56057011,-7.04556032,3,15,92,469,1.0,0,6,0,1995.0,5,1,4,2,2,2,7,0,4
17504,1000.0,28,1331,2026.0,1363,34.43913041,-9.57757698,1,3,91,1104,15.0,1,6,0,2006.0,1,0,4,1,2,2,8,0,1
70890,0.0,181,1108,0.0,408,34.20993568,-3.22945722,0,17,64,1458,0.0,1,8,1,2000.0,10,5,4,5,2,2,6,1,2
61775,0.0,188,272,0.0,309,31.9228897,-5.01107126,3,19,122,573,0.0,1,6,1,2000.0,0,1,4,2,2,2,7,0,4
8872,0.0,287,574,1862.0,684,37.55103679,-3.0382466,0,6,95,1543,1.0,1,0,1,2009.0,1,0,0,1,2,1,8,0,1
65457,0.0,291,364,1109.0,334,37.66033738,-3.22183107,5,6,95,579,1.0,1,0,1,1980.0,1,0,0,1,2,2,8,0,1
19121,0.0,196,391,0.0,485,32.9229861,-5.80920972,3,19,106,708,0.0,1,6,1,2000.0,6,3,4,2,2,0,0,1,1
7683,0.0,192,1467,0.0,1587,32.27407983,-3.36655723,3,17,9,2004,0.0,2,8,1,2000.0,5,1,4,6,2,2,7,0,4
55201,0.0,25,1491,-28.0,1651,39.87876709,-7.67458691,6,14,53,520,196.0,1,6,0,2000.0,11,1,4,2,4,1,7,0,4
36166,0.0,172,277,0.0,315,32.88295021,-3.33359685,4,17,103,1823,0.0,1,6,1,2000.0,11,1,4,2,2,3,3,0,4
58958,0.0,59,1491,0.0,1651,34.86070086,-8.15240705,6,10,59,948,0.0,1,7,1,2000.0,1,0,4,0,2,3,6,1,1
4017,0.0,251,319,281.0,377,38.06394073,-9.40830599,7,7,49,1260,250.0,1,6,1,1987.0,5,1,4,2,2,1,7,0,4
32350,0.0,258,1491,1621.0,1651,34.85957282,-4.96723131,0,18,108,1406,1.0,1,6,2,1970.0,4,2,4,6,5,0,3,0,1
16506,10.0,26,789,358.0,911,37.81146373,-6.95398088,8,11,71,1261,70.0,1,6,1,1998.0,1,0,4,5,2,2,6,1,1
64278,0.0,279,364,1300.0,309,35.84781202,-4.28623324,0,8,107,864,120.0,1,9,1,2010.0,1,0,4,2,2,1,6,1,1
34761,0.0,195,277,0.0,309,0.0,-2e-08,4,17,5,227,0.0,2,8,0,2000.0,7,1,4,6,2,1,7,0,4
39109,0.0,57,1433,0.0,309,36.01838339,-4.95102434,0,2,42,208,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,1
38882,0.0,123,28,379.0,702,37.445710600000005,-6.3074527,8,11,83,1425,1.0,0,3,1,2009.0,6,3,0,2,4,0,4,2,6
39257,0.0,195,1466,0.0,506,32.90013024,-4.02247176,0,19,93,1444,0.0,0,6,0,2000.0,10,5,4,2,2,1,3,0,2
64122,0.0,314,664,1208.0,754,37.10815997,-3.20692905,5,6,105,1874,1.0,1,9,1,1999.0,1,0,4,1,2,1,8,0,1
61029,0.0,184,1108,0.0,309,32.26380001,-4.0679235,3,17,25,83,0.0,2,11,1,2000.0,6,3,4,6,3,2,7,0,6
54090,0.0,133,422,0.0,499,33.22397106,-2.72155943,4,13,45,1048,0.0,1,6,1,2000.0,11,1,4,2,2,1,7,0,4
31509,0.0,288,364,1647.0,309,37.42608368,-3.28616638,5,6,73,1726,100.0,1,6,1,1975.0,1,0,4,6,2,1,8,0,1
48507,11000.0,27,1474,100.0,1537,38.85866698,-6.78219253,8,14,29,1889,20.0,1,2,1,2010.0,4,2,0,1,2,2,6,1,1
72375,0.0,192,1086,0.0,309,33.52558657,-3.41654126,0,17,40,1309,0.0,1,8,0,2000.0,5,1,4,6,2,1,7,0,4
26405,0.0,236,1443,0.0,1553,32.66963771,-4.95742915,3,19,114,508,0.0,1,6,1,2000.0,2,1,4,0,2,3,7,0,4
27683,50.0,301,1226,1146.0,1238,35.67505484,-10.66733733,7,16,111,1103,1200.0,0,1,1,2008.0,1,0,1,5,2,1,6,1,1
30464,0.0,31,180,448.0,309,34.60769755,-10.51327963,1,3,51,1037,58.0,1,6,0,2008.0,1,0,4,2,2,1,8,0,1
67728,0.0,20,1131,1857.0,1251,35.21799498,-8.40666034,6,3,79,953,0.0,0,0,1,2000.0,1,0,0,2,2,1,8,0,1
28898,0.0,259,1491,1251.0,1651,35.01496106,-5.0173722000000005,0,18,108,1886,230.0,2,6,2,2000.0,6,3,4,2,2,2,5,1,1
66803,0.0,35,272,394.0,309,36.7293857,-8.8777025,6,11,121,183,160.0,1,9,1,2009.0,1,0,4,1,2,1,8,0,1
41593,0.0,52,1354,339.0,489,38.51427967,-5.601416099999999,5,20,18,1176,50.0,1,6,1,2003.0,10,5,4,2,2,2,6,1,2
20118,0.0,193,364,0.0,309,0.0,-2e-08,4,17,5,1435,0.0,1,8,0,2000.0,5,1,4,2,4,1,7,0,4
35976,0.0,46,1023,2186.0,1088,34.55375429,-9.38114242,1,3,91,318,30.0,1,6,1,2004.0,1,0,4,2,2,1,8,0,1
58030,0.0,37,364,305.0,309,35.89688912,-8.59832196,6,11,35,185,200.0,1,11,1,2002.0,5,1,4,2,2,2,7,0,4
18678,2000.0,272,209,527.0,269,37.13650586,-11.39912637,7,16,119,1136,1.0,1,6,0,1997.0,7,1,4,0,2,2,3,0,4
8136,0.0,47,171,0.0,1282,36.6283601,-5.95632226,8,2,43,1618,0.0,1,6,0,2000.0,10,5,4,5,4,2,3,0,2
9440,0.0,269,626,778.0,309,29.77129328,-5.39305514,3,5,31,1914,340.0,1,6,1,2012.0,5,1,4,6,2,1,7,0,4
71221,0.0,307,21,1476.0,18,37.964699,-4.45732062,5,6,100,715,60.0,1,10,1,1996.0,1,0,4,2,2,1,8,0,1
1778,500.0,107,381,1260.0,460,32.9936827,-2.49454559,4,13,22,362,600.0,1,6,1,1989.0,11,1,4,1,2,2,7,0,4
50857,1000.0,45,209,1903.0,309,35.18123366,-8.57453384,6,3,79,320,0.0,1,6,1,2000.0,11,1,4,0,2,1,1,0,4
65732,0.0,324,1134,1177.0,1252,36.84695171,-3.3697784,5,0,65,1953,500.0,1,7,0,2012.0,1,0,4,6,2,2,8,0,1
73295,0.0,234,364,1461.0,446,37.5524124,-3.27769958,5,6,73,1486,1.0,1,7,1,1970.0,1,0,4,1,2,2,8,0,1
44508,0.0,32,364,15.0,210,38.75944232,-7.99254449,6,14,98,2016,1.0,1,6,1,1974.0,4,2,4,2,2,0,3,0,2
62582,5000.0,114,1088,1165.0,309,31.13324879,-6.27395483,2,15,75,552,200.0,1,6,1,1994.0,6,3,4,0,2,1,1,0,6
53866,0.0,314,364,1652.0,309,37.49477707,-3.26372481,5,6,73,1059,1.0,0,6,1,1972.0,1,0,4,2,2,1,8,0,6
38620,0.0,120,364,0.0,446,33.38792309,-2.60700328,4,13,54,1712,0.0,1,6,1,2000.0,4,2,4,5,2,1,3,0,2
7311,500.0,55,1170,1554.0,1212,34.77370194,-8.84614591,6,3,91,361,51.0,1,7,1,2011.0,1,0,4,1,2,1,6,1,1
48040,0.0,242,1491,1604.0,1651,34.98732409,-4.54660257,0,18,108,340,1.0,1,6,2,2010.0,10,5,4,6,5,4,3,0,1
41976,0.0,114,364,1310.0,1129,33.00367577,-2.0550791,4,13,120,1402,200.0,1,6,1,1982.0,6,3,4,2,2,2,2,1,1
6664,0.0,252,141,1582.0,382,34.74702981,-4.13242238,0,18,23,1626,260.0,1,2,1,2009.0,1,0,2,2,2,0,5,1,1
56682,30.0,36,995,340.0,1531,38.24598898,-6.08561752,8,14,3,1155,40.0,0,7,1,2007.0,10,5,0,5,2,1,6,1,1
50179,0.0,44,676,0.0,233,36.43770144,-5.81165859,8,2,43,1243,0.0,1,6,0,2000.0,4,2,0,5,4,0,3,0,1
47643,500.0,287,209,1352.0,269,34.94596189,-10.94595342,1,16,61,1492,60.0,1,6,1,1993.0,1,0,4,1,2,1,8,0,1
44784,6500.0,274,250,1631.0,338,35.33003497,-4.49978025,0,8,17,1303,364.0,1,6,1,2003.0,1,0,4,0,2,2,8,0,1
6760,0.0,22,135,1429.0,150,34.61418368,-9.97307058,1,3,51,871,1.0,0,6,0,1984.0,1,0,4,2,2,1,8,0,1
55424,50.0,48,995,-9.0,1071,38.89638392,-6.450448000000001,8,14,3,971,15.0,1,3,0,2011.0,10,5,0,5,2,1,3,0,1
49009,500.0,37,48,145.0,36,38.96438138,-7.26665331,8,14,69,1749,1280.0,1,6,0,2005.0,2,1,4,1,4,1,7,0,4
6044,0.0,69,1261,0.0,233,35.93791175,-6.13539848,8,2,14,1387,0.0,1,6,0,2000.0,4,2,4,5,2,0,3,0,2
29990,0.0,277,364,1330.0,334,37.62473575,-3.10913922,5,6,95,722,1.0,1,0,1,1985.0,1,0,0,2,2,2,8,0,1
25404,0.0,307,1491,1345.0,1651,36.180145399999994,-3.39400173,0,0,70,1850,1.0,0,6,2,2000.0,1,0,4,2,2,3,5,1,1
16748,0.0,174,17,0.0,309,33.44985542,-3.59142049,0,17,104,1446,0.0,0,2,0,2000.0,9,4,2,2,2,2,5,1,1
67983,0.0,288,993,1260.0,1076,34.93172417,-10.92111428,1,16,61,1492,288.0,2,6,1,2010.0,1,0,2,6,2,1,8,0,1
603,0.0,92,507,0.0,309,31.15423673,-1.37488613,4,4,26,636,0.0,1,6,1,2000.0,1,0,4,2,2,2,6,1,1
20749,0.0,102,364,1133.0,309,31.23573319,-6.37608378,2,15,75,1641,70.0,0,10,1,1972.0,1,0,0,2,2,1,8,0,1
38307,0.0,196,1100,0.0,309,32.18234833,-3.36064177,3,17,9,1141,0.0,1,2,1,2000.0,1,0,2,6,2,3,5,1,1
66748,0.0,196,1338,0.0,1414,32.93254743,-5.71609557,3,19,106,708,0.0,1,6,1,2000.0,6,3,4,2,2,2,3,0,6
8811,0.0,282,428,0.0,473,0.0,-2e-08,4,17,5,176,0.0,0,2,0,2000.0,11,1,2,2,2,1,7,0,4
15387,0.0,259,1491,1369.0,1651,34.93458322,-4.92035663,0,18,108,1886,1.0,2,6,2,1970.0,4,2,4,6,5,4,3,0,1
67868,0.0,174,1474,0.0,309,33.44417448,-3.57825635,0,17,104,1446,0.0,1,8,0,2000.0,7,1,4,5,4,4,7,0,4
25053,0.0,27,209,1590.0,309,35.05430513,-8.20975255,6,3,79,1815,0.0,1,6,1,2000.0,6,3,4,2,2,1,7,0,6
34564,0.0,40,364,0.0,442,35.30390204,-6.3141749,0,2,4,145,0.0,1,6,1,2000.0,12,6,4,4,2,1,0,1,1
37515,0.0,183,1111,0.0,309,32.2332228,-3.96562969,3,17,25,83,0.0,1,11,1,2000.0,5,1,4,6,2,1,7,0,4
32466,250.0,268,899,1073.0,974,29.87210146,-4.61995219,3,5,28,1409,520.0,1,10,1,1986.0,1,0,4,1,2,2,6,1,1
21975,1000.0,31,209,1547.0,268,35.6144719,-7.85548383,6,3,24,1345,1.0,1,6,1,1984.0,1,0,4,1,2,1,8,0,1
33390,0.0,186,364,1265.0,446,34.00394311,-1.61399512,4,9,82,138,320.0,2,6,1,1975.0,1,0,4,6,2,1,3,0,1
49994,0.0,74,364,0.0,446,33.0591187,-8.568394699999999,2,10,13,520,0.0,1,6,1,2000.0,1,0,4,1,2,1,8,0,1
65006,0.0,191,277,0.0,315,33.28098696,-3.8555106,0,17,103,1999,0.0,1,8,1,2000.0,6,3,4,2,2,1,7,0,6
9040,200.0,34,467,435.0,552,37.0301852,-7.05555857,8,11,36,654,90.0,1,6,1,1998.0,6,3,4,1,2,1,7,0,6
64941,0.0,17,364,1837.0,443,35.76372483,-8.09743756,6,3,34,1975,600.0,1,6,1,1974.0,1,0,4,2,2,1,6,1,1
45366,25.0,100,1087,1514.0,1122,31.04866215,-7.50970679,3,15,92,1516,1.0,1,6,0,1993.0,6,3,4,5,2,1,7,0,6
70671,50.0,28,364,222.0,206,38.58439129999999,-6.37118258,8,14,3,778,400.0,1,6,1,1974.0,10,5,4,5,0,2,0,1,1
36352,1500.0,233,781,1063.0,309,35.32879819,-10.51934681,1,16,110,651,0.0,1,6,1,2012.0,2,1,4,1,2,0,7,0,4
55330,0.0,150,1358,1676.0,309,34.58757912,-9.06182549,6,3,91,2010,35.0,1,7,1,1978.0,1,0,4,3,2,1,6,1,1
4319,1000.0,35,238,312.0,309,36.83104291,-8.94237178,6,11,121,1478,230.0,1,11,1,1995.0,11,1,4,1,2,1,7,0,4
68643,30.0,248,364,94.0,332,39.37907284,-10.29279898,7,7,47,1360,24.0,0,7,0,2010.0,1,0,4,5,2,1,6,1,2
3922,50.0,311,0,28.0,1,39.17304784,-6.89692136,8,1,20,771,80.0,2,3,0,2010.0,10,5,0,5,2,1,3,0,1
7248,10000.0,251,1151,1501.0,1205,34.82289474,-4.31361241,0,18,23,1567,148.0,1,6,1,2008.0,0,1,4,0,2,1,3,0,4
